OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,PaymentID,PaymentDate,PaymentStatus
500167,109697,2024-10-10,2004,2.0,0.0,Cash,Cancelled,38,Tehran,2023-11-25,Tehran,Power Bank,Electronics,35.0,800167,2024-10-10,Paid
500168,100360,2025-09-22,2008,5.0,0.0,Gateway,Completed,53,Qom,2023-09-03,Qom,Phone Case,Accessories,14.0,800168,2025-09-22,Paid
500169,104134,2025-03-28,2003,1.0,0.0,Wallet,Completed,42,Shiraz,2023-11-21,Shiraz,USB-C Cable,Accessories,9.0,800169,2025-03-28,Paid
500170,105228,2024-08-18,2008,1.0,0.1,Cash,Completed,55,Tehran,2024-10-24,Tehran,Phone Case,Accessories,14.0,800170,2024-08-18,Paid
500171,105936,2024-07-18,2011,2.0,0.0,CardToCard,Completed,31,Tehran,2024-08-25,Tehran,Desk Lamp,Home Office,32.0,800171,2024-07-18,Paid
500172,104045,2025-01-30,2001,1.0,0.05,Gateway,Completed,37,Mashhad,2024-03-27,Mashhad,Wireless Mouse,Electronics,18.0,800172,2025-01-30,Paid
500173,106613,2025-07-29,2008,1.0,0.15,Gateway,Cancelled,62,Tehran,2023-04-26,Tehran,Phone Case,Accessories,14.0,800173,2025-07-29,Paid
500174,106216,2025-03-15,2016,1.0,0.1,unknown,Completed,41,Tehran,2024-05-05,Tehran,Monitor,Electronics,21.0,800174,2025-03-15,Paid
500175,105281,2024-08-13,2005,4.0,0.0,Gateway,Completed,52,Tabriz,2025-01-11,Tabriz,Laptop Stand,Accessories,28.0,800175,2024-08-13,Paid
500176,101073,2025-06-19,2017,1.0,0.05,Cash,Completed,54,Tehran,2024-10-09,Tehran,HDMI Cable,Accessories,11.0,800176,2025-06-19,Paid
500177,102785,2026-06-29,2002,2.0,0.1,CardToCard,Completed,61,Mashhad,2023-02-24,Mashhad,Mechanical Keyboard,Electronics,62.0,800177,2026-06-29,Paid
500178,101517,2024-06-01,2013,1.0,0.15,Wallet,Completed,41,Karaj,2023-10-22,Karaj,Notebook,Stationery,7.0,800178,2024-06-01,Paid
500179,103489,2025-04-01,2008,1.0,0.0,Gateway,Completed,39,Qom,2025-03-23,Qom,Phone Case,Accessories,14.0,800179,2025-04-01,Paid
500180,105531,2024-11-20,2014,1.0,0.05,CardToCard,Completed,46,Karaj,2024-06-04,Karaj,Backpack,Accessories,42.0,800180,2024-11-20,Paid
500181,103745,2024-07-07,2010,2.0,0.0,Gateway,Completed,29,Shiraz,2023-08-20,Shiraz,Fitness Band,Wearables,55.0,800181,2024-07-07,Paid
500182,104872,2026-01-26,2003,1.0,0.1,Cash,Completed,63,Qom,2025-07-04,Qom,USB-C Cable,Accessories,9.0,800182,2026-01-26,Paid
500183,102886,2026-05-08,2016,1.0,0.05,Gateway,Completed,25,Mashhad,2023-09-05,Mashhad,Monitor,Electronics,21.0,800183,2026-05-08,Paid
500184,106987,2024-10-29,2017,3.0,0.05,Gateway,Completed,43,Tehran,2023-04-02,Tehran,HDMI Cable,Accessories,11.0,800184,2024-10-29,Paid
500185,105068,2024-10-27,2013,1.0,0.0,Gateway,Completed,18,Kerman,2023-09-21,Kerman,Notebook,Stationery,7.0,800185,2024-10-27,Paid
500186,107190,2024-03-20,2007,1.0,0.0,Gateway,Completed,20,Tehran,2023-03-10,Tehran,Headphones,Electronics,75.0,800186,2024-03-20,Paid
500187,100617,2025-06-17,2003,3.0,0.2,Gateway,Completed,41,Isfahan,2024-12-23,Isfahan,USB-C Cable,Accessories,9.0,800187,2025-06-17,Paid
500188,108226,2024-01-24,2002,1.0,0.05,Cash,Completed,41,Mashhad,2024-11-28,Mashhad,Mechanical Keyboard,Electronics,62.0,800188,2024-01-24,Paid
500189,107802,2025-03-04,2014,2.0,0.15,Gateway,Completed,24,Tabriz,2025-02-10,Tabriz,Backpack,Accessories,42.0,800189,2025-03-04,Paid
500190,107506,2024-05-12,2004,1.0,0.1,Wallet,Completed,39,Tehran,2025-10-04,Tehran,Power Bank,Electronics,35.0,800190,2024-05-12,Paid
500191,100026,2025-08-03,2012,2.0,0.0,Cash,Completed,48,Tabriz,2025-06-11,Tabriz,Office Chair,Home Office,180.0,800191,2025-08-03,Paid
500192,109461,2026-04-01,2015,1.0,0.1,Wallet,Completed,25,Tabriz,2024-08-20,Tabriz,Bluetooth Speaker,Electronics,58.0,800192,2026-04-01,Paid
500193,106441,2024-03-17,2008,1.0,0.05,Gateway,Completed,58,Mashhad,2025-12-07,Mashhad,Phone Case,Accessories,14.0,800193,2024-03-17,Paid
500194,105983,2025-11-02,2013,2.0,0.05,CardToCard,Completed,62,Tehran,2025-07-08,Tehran,Notebook,Stationery,7.0,800194,2025-11-02,Paid
500195,100659,2025-12-18,2005,1.0,0.05,CardToCard,Completed,21,Tehran,2025-11-25,Tehran,Laptop Stand,Accessories,28.0,800195,2025-12-18,Paid
500196,107716,2024-06-01,2008,1.0,0.05,Gateway,Completed,39,Tehran,2025-11-17,Tehran,Phone Case,Accessories,14.0,800196,2024-06-01,Paid
500197,109561,2026-03-24,2008,2.0,0.1,CardToCard,Returned,44,Shiraz,2024-03-09,Shiraz,Phone Case,Accessories,14.0,800197,2026-03-24,Paid
500198,109142,2025-06-20,2011,1.0,0.05,Gateway,Completed,32,Tehran,2025-12-15,Tehran,Desk Lamp,Home Office,32.0,800198,2025-06-20,Paid
500199,105852,2025-04-07,2011,2.0,0.0,unknown,Completed,46,Isfahan,2024-03-31,Isfahan,Desk Lamp,Home Office,32.0,800199,2025-04-07,Paid
500200,104768,2025-08-03,2008,2.0,0.1,CardToCard,Completed,18,Tabriz,2025-05-29,Tabriz,Phone Case,Accessories,14.0,800200,2025-08-03,Paid
500201,104200,2024-09-06,2001,3.0,0.0,Gateway,Completed,29,Isfahan,2025-11-26,Isfahan,Wireless Mouse,Electronics,18.0,800201,2024-09-06,Paid
500202,101186,2024-01-23,2009,2.0,0.0,Gateway,Cancelled,32,Karaj,2024-08-17,Karaj,Smart Watch,Wearables,120.0,800202,2024-01-23,Paid
500203,103758,2025-01-17,2008,1.0,0.0,Cash,Completed,44,Tehran,2023-12-03,Tehran,Phone Case,Accessories,14.0,800203,2025-01-17,Paid
500204,108390,2025-10-04,2013,1.0,0.15,Gateway,Completed,31,Kerman,2025-10-26,Kerman,Notebook,Stationery,7.0,800204,2025-10-04,Failed
500205,109364,2026-03-19,2003,1.0,0.0,CardToCard,Completed,20,Shiraz,2025-08-28,Shiraz,USB-C Cable,Accessories,9.0,800205,2026-03-19,Paid
500206,101183,2025-01-06,2020,2.0,0.0,CardToCard,Completed,51,Qom,2024-12-10,Qom,Gaming Controller,Gaming,68.0,800206,2025-01-06,Paid
500207,101856,2024-08-16,2018,1.0,0.05,Gateway,Completed,58,Mashhad,2025-01-20,Mashhad,Microphone,Electronics,85.0,800207,2024-08-16,Refunded
500208,103338,2024-04-23,2014,3.0,0.05,Wallet,Completed,20,Tehran,2024-06-24,Tehran,Backpack,Accessories,42.0,800208,2024-04-23,Paid
500209,104657,2026-04-10,2006,1.0,0.15,Cash,Completed,24,Isfahan,2025-06-08,Isfahan,Webcam,Electronics,48.0,800209,2026-04-10,Paid
500210,107838,2024-07-18,2011,1.0,0.0,Gateway,Completed,49,unknown,2023-01-24,unknown,Desk Lamp,Home Office,32.0,800210,2024-07-18,Paid
500211,105761,2026-03-09,2009,1.0,0.0,Wallet,Completed,23,Tehran,2024-10-11,Tehran,Smart Watch,Wearables,120.0,800211,2026-03-09,Paid
500212,102102,2024-06-07,2014,2.0,0.0,Gateway,Completed,50,Tehran,2025-02-25,Tehran,Backpack,Accessories,42.0,800212,2024-06-07,Paid
500213,101342,2024-01-16,2008,1.0,0.1,Gateway,Completed,24,tehran,2025-06-18,tehran,Phone Case,Accessories,14.0,800213,2024-01-16,Paid
500214,102133,2024-07-12,2008,1.0,0.1,Gateway,Completed,42,Tehran,2024-05-05,Tehran,Phone Case,Accessories,14.0,800214,2024-07-12,Paid
500215,101884,2025-03-01,2014,1.0,0.1,Gateway,Completed,58,Qom,2024-12-07,Qom,Backpack,Accessories,42.0,800215,2025-03-01,Paid
500216,108279,2024-10-28,2008,1.0,0.1,Wallet,Completed,26,Mashhad,2025-06-20,Mashhad,Phone Case,Accessories,14.0,800216,2024-10-28,Paid
500217,101096,2026-03-05,2014,3.0,0.1,Gateway,Completed,21,Mashhad,2024-01-24,Mashhad,Backpack,Accessories,42.0,800217,2026-03-05,Paid
500218,103404,2025-04-16,2013,1.0,0.05,Gateway,Completed,65,Ahvaz,2023-03-28,Ahvaz,Notebook,Stationery,7.0,800218,2025-04-16,Failed
500219,108532,2024-04-11,2011,1.0,0.0,Wallet,Completed,42,unknown,2025-10-05,unknown,Desk Lamp,Home Office,32.0,800219,2024-04-11,Paid
500220,105098,2025-06-24,2007,1.0,0.15,Gateway,Completed,33,tehran,2024-08-16,tehran,Headphones,Electronics,75.0,800220,2025-06-24,Paid
500221,100444,2024-12-02,2014,2.0,0.0,CardToCard,Completed,41,Karaj,2024-12-09,Karaj,Backpack,Accessories,42.0,800221,2024-12-02,Paid
500222,102621,2025-08-09,2013,1.0,0.15,Wallet,Cancelled,58,Mashhad,2025-07-15,Mashhad,Notebook,Stationery,7.0,800222,2025-08-09,Paid
500223,101921,2025-11-10,2015,2.0,0.15,CardToCard,Completed,36,Karaj,2023-05-17,Karaj,Bluetooth Speaker,Electronics,58.0,800223,2025-11-10,Paid
500224,103652,2026-06-12,2007,4.0,0.15,Gateway,Completed,21,Rasht,2024-08-27,Rasht,Headphones,Electronics,75.0,800224,2026-06-12,Paid
500225,105062,2025-05-13,2005,3.0,0.15,Gateway,Completed,47,Isfahan,2025-01-10,Isfahan,Laptop Stand,Accessories,28.0,800225,2025-05-13,Failed
500226,107826,2024-11-12,2001,1.0,0.0,CardToCard,Completed,59,Ahvaz,2025-12-15,Ahvaz,Wireless Mouse,Electronics,18.0,800226,2024-11-12,Paid
500227,109447,2025-01-09,2010,1.0,0.1,Gateway,Completed,64,Karaj,2024-06-22,Karaj,Fitness Band,Wearables,55.0,800227,2025-01-09,Paid
500228,108616,2024-12-13,2014,2.0,0.1,Cash,Cancelled,34,Tehran,2023-06-30,Tehran,Backpack,Accessories,42.0,800228,2024-12-13,Failed
500229,105005,2025-01-24,2013,1.0,0.15,Gateway,Completed,55,Mashhad,2023-02-22,Mashhad,Notebook,Stationery,7.0,800229,2025-01-24,Paid
500230,104694,2024-01-27,2013,1.0,0.0,Gateway,Completed,59,Tehran,2024-12-19,Tehran,Notebook,Stationery,7.0,800230,2024-01-27,Paid
500231,103813,2024-08-01,2006,2.0,0.05,Wallet,Completed,50,Shiraz,2023-09-03,Shiraz,Webcam,Electronics,48.0,800231,2024-08-01,Paid
500232,105008,2026-06-15,2020,2.0,0.0,Gateway,Completed,57,Kerman,2024-09-13,Kerman,Gaming Controller,Gaming,68.0,800232,2026-06-15,Paid
500233,101359,2026-03-31,2001,1.0,0.15,CardToCard,Completed,22,Isfahan,2025-07-03,Isfahan,Wireless Mouse,Electronics,18.0,800233,2026-03-31,Paid
500234,106814,2024-02-11,2002,1.0,0.05,Wallet,Completed,42,Kerman,2024-02-14,Kerman,Mechanical Keyboard,Electronics,62.0,800234,2024-02-11,Refunded
500235,101208,2026-06-05,2014,3.0,0.0,CardToCard,Completed,52,Mashhad,2023-01-30,Mashhad,Backpack,Accessories,42.0,800235,2026-06-05,Paid
500236,102833,2025-11-15,2005,2.0,0.1,CardToCard,Completed,32,Tehran,2024-06-22,Tehran,Laptop Stand,Accessories,28.0,800236,2025-11-15,Paid
500237,108171,2024-01-03,2003,2.0,0.0,Cash,Completed,60,Kerman,2024-03-09,Kerman,USB-C Cable,Accessories,9.0,800237,2024-01-03,Paid
500238,107568,2026-03-13,2007,1.0,0.1,Gateway,Completed,28,Mashhad,2023-03-02,Mashhad,Headphones,Electronics,75.0,800238,2026-03-13,Paid
500239,103653,2026-05-11,2001,2.0,0.2,Gateway,Cancelled,37,Kerman,2024-09-24,Kerman,Wireless Mouse,Electronics,18.0,800239,2026-05-11,Paid
500240,109458,2025-06-27,2011,2.0,0.1,Cash,Completed,47,Tehran,2023-01-27,Tehran,Desk Lamp,Home Office,32.0,800240,2025-06-27,Paid
500241,104794,2025-11-12,2008,1.0,0.0,Gateway,Completed,30,Tehran,2023-01-05,Tehran,Phone Case,Accessories,14.0,800241,2025-11-12,Paid
500242,101714,2024-10-14,2004,2.0,0.0,Wallet,Returned,53,Tabriz,2025-04-11,Tabriz,Power Bank,Electronics,35.0,800242,2024-10-14,Paid
500243,109391,2025-05-09,2015,1.0,0.0,Gateway,Completed,36,Karaj,2024-03-12,Karaj,Bluetooth Speaker,Electronics,58.0,800243,2025-05-09,Paid
500244,103669,2025-09-24,2013,1.0,0.0,Cash,Completed,38,Shiraz,2024-10-17,Shiraz,Notebook,Stationery,7.0,800244,2025-09-24,Paid
500245,103959,2025-04-29,2013,2.0,0.05,Cash,Completed,22,Tehran,2025-01-12,Tehran,Notebook,Stationery,7.0,800245,2025-04-29,Paid
500246,101327,2024-09-20,2018,1.0,0.0,Gateway,Completed,50,Ahvaz,2023-09-26,Ahvaz,Microphone,Electronics,85.0,800246,2024-09-20,Paid
500247,102218,2025-07-14,2005,3.0,0.0,Cash,Completed,65,Mashad,2025-08-10,Mashad,Laptop Stand,Accessories,28.0,800247,2025-07-14,Paid
500248,101098,2025-12-25,2005,1.0,0.15,CardToCard,Completed,41,Shiraz,2025-03-29,Shiraz,Laptop Stand,Accessories,28.0,800248,2025-12-25,Paid
500249,104925,2025-12-23,2014,2.0,0.0,Gateway,Completed,33,Tehran,2025-11-25,Tehran,Backpack,Accessories,42.0,800249,2025-12-23,Paid
500250,105894,2024-04-24,2004,1.0,0.05,Gateway,Completed,33,Isfahan,2024-01-09,Isfahan,Power Bank,Electronics,35.0,800250,2024-04-24,Paid
500251,105319,2025-01-19,2019,1.0,0.0,CardToCard,Cancelled,54,Kerman,2023-08-24,Kerman,Tablet,Electronics,260.0,800251,2025-01-19,Paid
500252,102797,2024-02-03,2004,2.0,0.05,CardToCard,Completed,59,Tehran,2025-07-24,Tehran,Power Bank,Electronics,35.0,800252,2024-02-03,Paid
500253,100061,2025-06-30,2003,3.0,0.05,CardToCard,Completed,62,Tehran,2024-01-31,Tehran,USB-C Cable,Accessories,9.0,800253,2025-06-30,Paid
500254,102612,2024-07-28,2008,1.0,0.05,Cash,Completed,62,Karaj,2025-04-11,Karaj,Phone Case,Accessories,14.0,800254,2024-07-28,Paid
500255,109592,2026-04-03,2001,3.0,0.1,Gateway,Completed,26,Kerman,2023-07-17,Kerman,Wireless Mouse,Electronics,18.0,800255,2026-04-03,Paid
500256,103944,2025-06-18,2013,4.0,0.0,Cash,Completed,64,Karaj,2025-11-26,Karaj,Notebook,Stationery,7.0,800256,2025-06-18,Paid
500257,102347,2024-12-12,2014,1.0,0.0,Wallet,Completed,41,Mashhad,2023-10-11,Mashhad,Backpack,Accessories,42.0,800257,2024-12-12,Paid
500258,106912,2025-09-24,2007,1.0,0.0,Gateway,Completed,55,Ahvaz,2025-10-15,Ahvaz,Headphones,Electronics,75.0,800258,2025-09-24,Paid
500259,104801,2024-06-28,2006,2.0,0.1,Gateway,Cancelled,47,Tehran,2023-08-22,Tehran,Webcam,Electronics,48.0,800259,2024-06-28,Paid
500260,102947,2024-03-20,2013,1.0,0.0,Gateway,Completed,46,Rasht,2023-07-26,Rasht,Notebook,Stationery,7.0,800260,2024-03-20,Paid
500261,102880,2024-03-16,2009,3.0,0.0,CardToCard,Completed,64,Rasht,2024-02-19,Rasht,Smart Watch,Wearables,120.0,800261,2024-03-16,Paid
500262,105309,2025-05-18,2008,1.0,0.1,CardToCard,Completed,21,Karaj,2023-06-02,Karaj,Phone Case,Accessories,14.0,800262,2025-05-18,Paid
500263,109946,2026-02-09,2008,3.0,0.0,Gateway,Completed,33,Isfahan,2025-09-18,Isfahan,Phone Case,Accessories,14.0,800263,2026-02-09,Paid
500264,108067,2024-07-11,2017,5.0,0.1,CardToCard,Completed,28,Qom,2024-01-08,Qom,HDMI Cable,Accessories,11.0,800264,2024-07-11,Paid
500265,105435,2025-10-18,2001,2.0,0.0,Gateway,Completed,43,Mashhad,2023-02-22,Mashhad,Wireless Mouse,Electronics,18.0,800265,2025-10-18,Paid
500266,100715,2024-02-02,2010,1.0,0.3,Gateway,Completed,62,Tehran,2024-07-04,Tehran,Fitness Band,Wearables,55.0,800266,2024-02-02,Paid
500267,106864,2024-11-01,2008,1.0,0.05,Gateway,Completed,44,Qom,2024-09-27,Qom,Phone Case,Accessories,14.0,800267,2024-11-01,Paid
500268,101823,2025-07-18,2005,1.0,0.1,Gateway,Completed,32,Isfahan,2025-01-13,Isfahan,Laptop Stand,Accessories,28.0,800268,2025-07-18,Paid
500269,108672,2025-12-14,2005,4.0,0.05,Gateway,Completed,21,Rasht,2023-06-19,Rasht,Laptop Stand,Accessories,28.0,800269,2025-12-14,Paid
500270,105282,2026-04-19,2008,2.0,0.05,Gateway,Returned,52,Ahvaz,2025-03-30,Ahvaz,Phone Case,Accessories,14.0,800270,2026-04-19,Paid
500271,101406,2025-06-30,2001,1.0,0.0,Gateway,Completed,25,Karaj,2023-11-28,Karaj,Wireless Mouse,Electronics,18.0,800271,2025-06-30,Paid
500272,102743,2025-02-03,2008,1.0,0.05,Wallet,Completed,42,Qom,2023-10-27,Qom,Phone Case,Accessories,14.0,800272,2025-02-03,Paid
500273,104179,2024-02-22,2017,1.0,0.05,Gateway,Completed,40,Karaj,2024-09-05,Karaj,HDMI Cable,Accessories,11.0,800273,2024-02-22,Paid
500274,109408,2024-08-26,2014,1.0,0.05,CardToCard,Returned,35,Tabriz,2023-03-11,Tabriz,Backpack,Accessories,42.0,800274,2024-08-26,Paid
500275,106341,2026-03-25,2005,1.0,0.1,Cash,Completed,32,Tabriz,2023-07-28,Tabriz,Laptop Stand,Accessories,28.0,800275,2026-03-25,Paid
500276,100708,2025-05-18,2001,1.0,0.0,Gateway,Completed,45,Ahvaz,2025-03-16,Ahvaz,Wireless Mouse,Electronics,18.0,800276,2025-05-18,Paid
500277,105080,2024-10-23,2007,1.0,0.05,Cash,Completed,42,Karaj,2025-04-16,Karaj,Headphones,Electronics,75.0,800277,2024-10-23,Paid
500278,103290,2024-08-03,2006,1.0,0.0,Cash,Completed,26,Tehran,2024-12-02,Tehran,Webcam,Electronics,48.0,800278,2024-08-03,Paid
500279,107941,2024-04-08,2002,1.0,0.0,Cash,Completed,48,Tabriz,2025-07-24,Tabriz,Mechanical Keyboard,Electronics,62.0,800279,2024-04-08,Paid
500280,100054,2025-10-11,2005,2.0,0.0,CardToCard,Completed,40,Tehran,2023-10-06,Tehran,Laptop Stand,Accessories,28.0,800280,2025-10-11,Paid
500281,108968,2024-12-22,2020,1.0,0.0,Gateway,Completed,29,Karaj,2025-07-30,Karaj,Gaming Controller,Gaming,68.0,800281,2024-12-22,Paid
500282,100055,2026-04-11,2020,1.0,0.1,Cash,Returned,41,Qom,2025-01-06,Qom,Gaming Controller,Gaming,68.0,800282,2026-04-11,Paid
500283,105484,2025-01-27,2004,2.0,0.1,unknown,Completed,58,Tabriz,2025-03-03,Tabriz,Power Bank,Electronics,35.0,800283,2025-01-27,Paid
500284,100679,2025-12-07,2004,4.0,0.0,Gateway,Returned,43,Karaj,2024-08-26,Karaj,Power Bank,Electronics,35.0,800284,2025-12-07,Paid
500285,103840,2024-04-22,2017,2.0,0.15,Wallet,Completed,63,Karaj,2023-05-05,Karaj,HDMI Cable,Accessories,11.0,800285,2024-04-22,Paid
500286,104093,2024-05-10,2014,3.0,0.0,Gateway,Completed,35,Tehran,2025-10-25,Tehran,Backpack,Accessories,42.0,800286,2024-05-10,Paid
500287,106045,2024-08-24,2014,2.0,0.0,Gateway,Completed,46,Tabriz,2024-04-18,Tabriz,Backpack,Accessories,42.0,800287,2024-08-24,Paid
500288,103336,2024-06-14,2010,1.0,0.0,Gateway,Completed,28,Karaj,2024-12-10,Karaj,Fitness Band,Wearables,55.0,800288,2024-06-14,Paid
500289,109103,2026-06-01,2008,2.0,0.1,Gateway,Completed,40,Rasht,2023-08-06,Rasht,Phone Case,Accessories,14.0,800289,2026-06-01,Paid
500290,104232,2025-11-29,2002,1.0,0.05,Gateway,Completed,62,Qom,2025-06-21,Qom,Mechanical Keyboard,Electronics,62.0,800290,2025-11-29,Paid
500291,108916,2024-10-27,2017,2.0,0.0,CardToCard,Completed,46,Tabriz,2025-10-14,Tabriz,HDMI Cable,Accessories,11.0,800291,2024-10-27,Paid
500292,103658,2025-03-25,2017,1.0,0.1,CardToCard,Completed,62,Isfahan,2025-04-15,Isfahan,HDMI Cable,Accessories,11.0,800292,2025-03-25,Paid
500293,106736,2025-04-05,2007,1.0,0.05,Wallet,Completed,41,Rasht,2024-07-25,Rasht,Headphones,Electronics,75.0,800293,2025-04-05,Paid
500294,100751,2025-06-08,2003,4.0,0.0,Wallet,Completed,64,Tehran,2023-11-08,Tehran,USB-C Cable,Accessories,9.0,800294,2025-06-08,Paid
500295,103423,2024-03-30,2008,2.0,0.0,Gateway,Completed,46,Tabriz,2025-12-25,Tabriz,Phone Case,Accessories,14.0,800295,2024-03-30,Paid
500296,106060,2024-10-28,2020,1.0,0.0,Wallet,Completed,36,Tehran,2024-12-30,Tehran,Gaming Controller,Gaming,68.0,800296,2024-10-28,Paid
500297,103443,2024-03-15,2008,3.0,0.0,CardToCard,Completed,39,Mashhad,2023-05-24,Mashhad,Phone Case,Accessories,14.0,800297,2024-03-15,Paid
500298,103283,2026-03-20,2017,4.0,0.2,Gateway,Cancelled,64,Mashhad,2025-10-13,Mashhad,HDMI Cable,Accessories,11.0,800298,2026-03-20,Paid
500299,104666,2024-12-14,2011,1.0,0.1,Gateway,Returned,57,Karaj,2023-08-29,Karaj,Desk Lamp,Home Office,32.0,800299,2024-12-14,Paid
500300,105361,2025-09-20,2009,1.0,0.0,Cash,Completed,49,Qom,2023-07-20,Qom,Smart Watch,Wearables,120.0,800300,2025-09-20,Paid
500301,104588,2026-03-22,2013,1.0,0.2,Gateway,Completed,32,Shiraz,2023-08-12,Shiraz,Notebook,Stationery,7.0,800301,2026-03-22,Paid
500302,108012,2024-09-24,2019,1.0,0.0,Gateway,Completed,26,Tabriz,2025-04-23,Tabriz,Tablet,Electronics,260.0,800302,2024-09-24,Paid
500303,105715,2024-03-16,2014,1.0,0.0,Gateway,Completed,63,Tabriz,2023-09-15,Tabriz,Backpack,Accessories,42.0,800303,2024-03-16,Paid
500304,109107,2024-10-17,2018,2.0,0.1,CardToCard,Completed,40,Karaj,2024-10-01,Karaj,Microphone,Electronics,85.0,800304,2024-10-17,Paid
500305,102046,2025-08-02,2007,2.0,0.2,unknown,Completed,65,Kerman,2025-11-04,Kerman,Headphones,Electronics,75.0,800305,2025-08-02,Paid
500306,108731,2025-03-07,2002,1.0,0.05,CardToCard,Completed,46,Tabriz,2025-12-15,Tabriz,Mechanical Keyboard,Electronics,62.0,800306,2025-03-07,Paid
500307,103309,2024-03-05,2003,1.0,0.3,Gateway,Completed,19,Mashhad,2025-08-01,Mashhad,USB-C Cable,Accessories,9.0,800307,2024-03-05,Paid
500308,103662,2024-03-01,2003,2.0,0.1,CardToCard,Completed,40,Tehran,2023-10-28,Tehran,USB-C Cable,Accessories,9.0,800308,2024-03-01,Paid
500309,108051,2025-08-27,2014,1.0,0.3,Cash,Returned,30,Tehran,2024-09-28,Tehran,Backpack,Accessories,42.0,800309,2025-08-27,Paid
500310,101765,2025-09-28,2005,4.0,0.0,Wallet,Completed,45,Mashhad,2025-08-14,Mashhad,Laptop Stand,Accessories,28.0,800310,2025-09-28,Paid
500311,108993,2024-04-04,2004,2.0,0.15,Cash,Completed,65,Shiraz,2023-12-10,Shiraz,Power Bank,Electronics,35.0,800311,2024-04-04,Paid
500312,105595,2025-11-17,2017,1.0,0.0,Gateway,Completed,58,Qom,2023-10-19,Qom,HDMI Cable,Accessories,11.0,800312,2025-11-17,Paid
500313,105876,2024-10-25,2017,1.0,0.15,Cash,Completed,22,Shiraz,2024-12-09,Shiraz,HDMI Cable,Accessories,11.0,800313,2024-10-25,Paid
500314,108721,2024-02-29,2001,1.0,0.1,Wallet,Completed,52,Shiraz,2025-01-05,Shiraz,Wireless Mouse,Electronics,18.0,800314,2024-02-29,Paid
500315,105592,2024-10-15,2013,1.0,0.0,Gateway,Completed,45,Qom,2024-07-14,Qom,Notebook,Stationery,7.0,800315,2024-10-15,Paid
500316,108058,2025-09-23,2007,1.0,0.1,Gateway,Completed,41,Shiraz,2023-01-15,Shiraz,Headphones,Electronics,75.0,800316,2025-09-23,Paid
500317,102656,2025-07-20,2005,2.0,0.3,Gateway,Completed,45,Karaj,2024-11-27,Karaj,Laptop Stand,Accessories,28.0,800317,2025-07-20,Failed
500318,104566,2025-02-20,2008,3.0,0.0,Wallet,Completed,34,Shiraz,2025-12-04,Shiraz,Phone Case,Accessories,14.0,800318,2025-02-20,Paid
500319,102235,2024-08-29,2011,3.0,0.0,CardToCard,Completed,46,Tabriz,2023-03-20,Tabriz,Desk Lamp,Home Office,32.0,800319,2024-08-29,Paid
500320,107750,2024-12-27,2017,1.0,0.05,Gateway,Cancelled,65,Mashhad,2023-03-27,Mashhad,HDMI Cable,Accessories,11.0,800320,2024-12-27,Failed
500321,109037,2024-11-25,2010,1.0,0.05,Gateway,Completed,47,Rasht,2025-01-11,Rasht,Fitness Band,Wearables,55.0,800321,2024-11-25,Paid
500322,101855,2024-12-02,2016,2.0,0.1,Wallet,Completed,23,Tehran,2025-10-26,Tehran,Monitor,Electronics,21.0,800322,2024-12-02,Paid
500323,109297,2025-02-27,2003,2.0,0.1,Gateway,Completed,54,Tehran,2023-08-01,Tehran,USB-C Cable,Accessories,9.0,800323,2025-02-27,Paid
500324,100255,2025-01-28,2005,5.0,0.0,CardToCard,Completed,49,Karaj,2025-03-10,Karaj,Laptop Stand,Accessories,28.0,800324,2025-01-28,Paid
500325,107926,2024-03-29,2016,2.0,0.0,Cash,Completed,51,Tehran,2025-04-22,Tehran,Monitor,Electronics,21.0,800325,2024-03-29,Paid
500326,109135,2024-09-07,2007,4.0,0.2,Cash,Completed,28,Karaj,2024-05-17,Karaj,Headphones,Electronics,75.0,800326,2024-09-07,Paid
500327,107966,2024-04-21,2003,3.0,0.0,Gateway,Completed,45,Karaj,2023-01-26,Karaj,USB-C Cable,Accessories,9.0,800327,2024-04-21,Paid
500328,109495,2025-06-04,2017,1.0,0.1,Wallet,Cancelled,45,Tehran,2024-06-21,Tehran,HDMI Cable,Accessories,11.0,800328,2025-06-04,Paid
500329,108817,2024-12-31,2001,2.0,0.0,Cash,Completed,35,Isfahan,2023-02-03,Isfahan,Wireless Mouse,Electronics,18.0,800329,2024-12-31,Paid
